641489 11:31:14.943471 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001048>
641489 11:31:14.944651 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000025>
641489 11:31:14.944804 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001071>
641489 11:31:14.945984 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000015>
641489 11:31:14.946062 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001069>
641489 11:31:14.947215 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000010>
641489 11:31:14.947277 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001094>
641489 11:31:14.948427 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000008>
641489 11:31:14.948483 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001031>
641489 11:31:14.949592 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000016>
641489 11:31:14.949687 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001132>
641489 11:31:14.950910 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000071>
641489 11:31:14.951097 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001109>
641489 11:31:14.952269 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000013>
641489 11:31:14.952340 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001097>
641489 11:31:14.953496 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000013>
641489 11:31:14.953591 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001072>
641489 11:31:14.954722 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000012>
641489 11:31:14.954785 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001071>
641489 11:31:14.955909 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000014>
641489 11:31:14.955972 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001164>
641489 11:31:14.957240 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000037>
641489 11:31:14.957326 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001243>
641489 11:31:14.958648 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000010>
641489 11:31:14.958711 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001106>
641489 11:31:14.959938 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000011>
641489 11:31:14.960004 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001153>
641489 11:31:14.961306 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000041>
641489 11:31:14.961405 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001102>
641489 11:31:14.962640 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000046>
641489 11:31:14.962780 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001271>
641489 11:31:14.964187 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000090>
641489 11:31:14.964338 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001067>
641489 11:31:14.965468 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000010>
641489 11:31:14.965625 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001087>
641489 11:31:14.966779 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000017>
641489 11:31:14.966886 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001081>
641489 11:31:14.968033 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000039>
641489 11:31:14.968192 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001114>
641489 11:31:14.969405 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000011>
641489 11:31:14.969466 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001107>
641489 11:31:14.970670 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000081>
641489 11:31:14.970815 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001130>
641489 11:31:14.972079 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000087>
641489 11:31:14.972229 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001145>
641489 11:31:14.973433 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000009>
641489 11:31:14.973489 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001078>
641489 11:31:14.974698 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000011>
641489 11:31:14.974762 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001235>
641489 11:31:14.976092 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000087>
641489 11:31:14.976319 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001096>
641489 11:31:14.977476 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000009>
641489 11:31:14.977637 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001125>
641489 11:31:14.978863 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000014>
641489 11:31:14.978977 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001186>
641489 11:31:14.980222 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000049>
641489 11:31:14.980367 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001220>
641489 11:31:14.981690 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000047>
641489 11:31:14.981866 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001109>
641489 11:31:14.983045 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000010>
641489 11:31:14.983109 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001146>
641489 11:31:14.984394 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000012>
641489 11:31:14.984466 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001090>
641489 11:31:14.985686 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000025>
641489 11:31:14.985799 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001114>
641489 11:31:14.987022 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000038>
641489 11:31:14.987129 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001109>
641489 11:31:14.988349 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000014>
641489 11:31:14.988432 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001145>
641489 11:31:14.989718 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000011>
641489 11:31:14.989790 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001250>
641489 11:31:14.991175 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000085>
641489 11:31:14.991327 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001234>
641489 11:31:14.992665 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000044>
641489 11:31:14.992773 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001223>
641489 11:31:14.994057 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000015>
641489 11:31:14.994128 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001075>
641489 11:31:14.995274 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000014>
641489 11:31:14.995357 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001103>
641489 11:31:14.996536 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000077>
641489 11:31:14.996743 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001140>
641489 11:31:14.998007 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000047>
641489 11:31:14.998108 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001102>
641489 11:31:14.999321 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000011>
641489 11:31:14.999385 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001146>
641489 11:31:15.000633 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000084>
641489 11:31:15.000862 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001181>
641489 11:31:15.002190 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000093>
641489 11:31:15.002366 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001202>
641489 11:31:15.003725 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000024>
641489 11:31:15.003848 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001114>
641489 11:31:15.005045 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000012>
641489 11:31:15.005126 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001111>
641489 11:31:15.006321 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000017>
641489 11:31:15.006411 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001119>
641489 11:31:15.007615 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000017>
641489 11:31:15.007708 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001116>
641489 11:31:15.008911 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000019>
641489 11:31:15.009001 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001177>
641489 11:31:15.010332 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000056>
641489 11:31:15.010463 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001095>
641489 11:31:15.011690 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000071>
641489 11:31:15.011886 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001075>
641489 11:31:15.013094 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000057>
641489 11:31:15.013231 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001215>
641489 11:31:15.014546 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000077>
641489 11:31:15.014792 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001187>
641489 11:31:15.016174 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000109>
641489 11:31:15.016441 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001089>
641489 11:31:15.017726 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000101>
641489 11:31:15.018040 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001157>
641489 11:31:15.019319 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000057>
641489 11:31:15.019481 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001114>
641489 11:31:15.020717 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000019>
641489 11:31:15.020837 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001168>
641489 11:31:15.022194 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000033>
641489 11:31:15.022373 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001152>
641489 11:31:15.023727 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000034>
641489 11:31:15.023982 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001217>
641489 11:31:15.025400 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000026>
641489 11:31:15.025548 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001158>
641489 11:31:15.026854 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000035>
641489 11:31:15.027101 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001138>
641489 11:31:15.028368 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000018>
641489 11:31:15.028482 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001174>
641489 11:31:15.029792 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000109>
641489 11:31:15.030119 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001218>
641489 11:31:15.031493 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000104>
641489 11:31:15.031827 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001211>
641489 11:31:15.033264 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000068>
641489 11:31:15.033455 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001090>
641489 11:31:15.034684 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000034>
641489 11:31:15.034846 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001142>
641489 11:31:15.036131 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000033>
641489 11:31:15.036287 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001088>
641489 11:31:15.037505 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000026>
641489 11:31:15.037651 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001088>
641489 11:31:15.038856 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000034>
641489 11:31:15.039009 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001111>
641489 11:31:15.040308 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000048>
641489 11:31:15.040476 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001098>
641489 11:31:15.041707 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000034>
641489 11:31:15.041860 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001124>
641489 11:31:15.043106 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000035>
641489 11:31:15.043261 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001183>
641489 11:31:15.044596 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000030>
641489 11:31:15.044764 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001155>
641489 11:31:15.046100 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000080>
641489 11:31:15.046316 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001217>
641489 11:31:15.047748 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000114>
641489 11:31:15.048043 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001119>
641489 11:31:15.049322 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000022>
641489 11:31:15.049450 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001050>
641489 11:31:15.050684 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000048>
641489 11:31:15.050848 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001118>
641489 11:31:15.052138 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000088>
641489 11:31:15.052353 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001087>
641489 11:31:15.053593 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000115>
641489 11:31:15.053839 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001208>
641489 11:31:15.055240 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000062>
641489 11:31:15.055413 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001183>
641489 11:31:15.056807 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000069>
641489 11:31:15.057041 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001209>
641489 11:31:15.058380 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000030>
641489 11:31:15.058547 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001093>
641489 11:31:15.059783 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000033>
641489 11:31:15.059943 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001130>
641489 11:31:15.061334 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000072>
641489 11:31:15.061681 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001135>
641489 11:31:15.063092 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000151>
641489 11:31:15.063485 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001183>
641489 11:31:15.064942 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000139>
641489 11:31:15.065304 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001234>
641489 11:31:15.066798 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000142>
641489 11:31:15.067216 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001245>
641489 11:31:15.068758 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000134>
641489 11:31:15.069184 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001195>
641489 11:31:15.070593 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000120>
641489 11:31:15.070997 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001244>
641489 11:31:15.072483 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000056>
641489 11:31:15.072699 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001152>
641489 11:31:15.074116 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000077>
641489 11:31:15.074399 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001192>
641489 11:31:15.075878 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000138>
641489 11:31:15.076253 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001215>
641489 11:31:15.077638 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000045>
641489 11:31:15.077933 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001232>
641489 11:31:15.079428 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000044>
641489 11:31:15.079641 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001136>
641489 11:31:15.081022 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000079>
641489 11:31:15.081282 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001203>
641489 11:31:15.082668 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000050>
641489 11:31:15.082846 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001178>
641489 11:31:15.084280 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000086>
641489 11:31:15.084528 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001188>
641489 11:31:15.085977 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000132>
641489 11:31:15.086378 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001150>
641489 11:31:15.087756 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000027>
641489 11:31:15.087940 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001203>
641489 11:31:15.089351 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000060>
641489 11:31:15.089624 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001132>
641489 11:31:15.090984 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000095>
641489 11:31:15.091321 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001203>
641489 11:31:15.092760 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000059>
641489 11:31:15.093063 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001162>
641489 11:31:15.094440 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000049>
641489 11:31:15.094724 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001244>
641489 11:31:15.096254 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000099>
641489 11:31:15.096504 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001167>
641489 11:31:15.097888 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000132>
641489 11:31:15.098298 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001231>
641489 11:31:15.099726 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000070>
641489 11:31:15.099935 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001223>
641489 11:31:15.101392 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000068>
641489 11:31:15.101729 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001264>
641489 11:31:15.103250 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000086>
641489 11:31:15.103490 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001179>
641489 11:31:15.104937 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000080>
641489 11:31:15.105213 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001211>
641489 11:31:15.106618 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000062>
641489 11:31:15.106899 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001143>
641489 11:31:15.108286 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000044>
641489 11:31:15.108548 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001099>
641489 11:31:15.109885 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000028>
641489 11:31:15.110058 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001215>
641489 11:31:15.111461 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000031>
641489 11:31:15.111696 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001123>
641489 11:31:15.113006 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000074>
641489 11:31:15.113267 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001204>
641489 11:31:15.114720 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000073>
641489 11:31:15.114986 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001170>
641489 11:31:15.116403 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000045>
641489 11:31:15.116722 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001251>
641489 11:31:15.118282 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000045>
641489 11:31:15.118490 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001121>
641489 11:31:15.119846 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000085>
641489 11:31:15.120145 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001193>
641489 11:31:15.121489 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000046>
641489 11:31:15.121714 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001240>
641489 11:31:15.123206 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000073>
641489 11:31:15.123561 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001157>
641489 11:31:15.124989 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000098>
641489 11:31:15.125312 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001246>
641489 11:31:15.126783 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000086>
641489 11:31:15.127096 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001164>
641489 11:31:15.128467 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000057>
641489 11:31:15.128740 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001176>
641489 11:31:15.130079 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000101>
641489 11:31:15.130419 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001189>
641489 11:31:15.131821 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000032>
641489 11:31:15.131996 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001169>
641489 11:31:15.133315 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000044>
641489 11:31:15.133545 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001228>
641489 11:31:15.135030 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000107>
641489 11:31:15.135350 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001186>
641489 11:31:15.136793 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000133>
641489 11:31:15.137235 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001175>
641489 11:31:15.138640 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000052>
641489 11:31:15.138821 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001148>
641489 11:31:15.140117 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000123>
641489 11:31:15.140467 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001151>
641489 11:31:15.141944 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000121>
641489 11:31:15.142294 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001254>
641489 11:31:15.143773 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000027>
